date,ProviderName,ServiceName,RegionName,daily_cost,usage_quantity,resource_count,original_daily_cost,is_anomaly,anomaly_multiplier
2024-09-03,AWS,Amazon Simple Notification Service,US West (N. California),0.0,4.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Container Service for Kubernetes,US West (Oregon),0.0,2.0,2,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,EU (Frankfurt),0.0,8.0,8,0.0,0,1.0
2024-09-03,Microsoft,Storage Accounts,East Asia,5.436e-06,0.0151,1,5.436e-06,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,Asia Pacific (Tokyo),0.0,2.3525,3,0.0,0,1.0
2024-09-03,AWS,AWS Lambda,US East (Ohio),0.0,52.977,8,0.0,0,1.0
2024-09-03,Microsoft,Storage Accounts,Southeast Asia,-6.48e-06,-0.000144,1,-6.48e-06,0,1.0
2024-09-03,AWS,Amazon Simple Notification Service,Africa (Cape Town),0.0,4.0,0,0.0,0,1.0
2024-09-03,Microsoft,Storage Accounts,Canada East,0.0013763568,0.074802,1,0.0013763568,0,1.0
2024-09-03,AWS,AWS Data Transfer,US West (Oregon),0.0,0.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Lightsail,EU (Frankfurt),0.0,1.0,1,0.0,0,1.0
2024-09-03,Microsoft,Virtual Network,West US,0.023999999999999994,0.0,2,0.023999999999999994,0,1.0
2024-09-03,Microsoft,Storage Accounts,West US 2,0.0010172967999999998,0.052176,8,0.0010172967999999998,0,1.0
2024-09-04,AWS,Amazon CloudFront,Middle East,0.0,12.0,1,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Mumbai),0.0,126.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Asia Pacific,0.0,541.0,4,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machines,Canada Central,10.656,24.0,1,10.656,0,1.0
2024-09-04,AWS,AWS CloudTrail,EU (Stockholm),0.0,6.0,0,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,West Central US,0.0,0.000984,1,0.0,0,1.0
2024-09-04,Microsoft,Azure DNS,Global,6.92e-05,0.000173,1,6.92e-05,0,1.0
2024-09-04,AWS,Amazon Relational Database Service,External,0.0,3.3281700000000004e-05,10,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,US East (Ohio),0.0,3.0011804712,9,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,EU (Ireland),0.0,0.0555555556,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,US East (N. Virginia),0.0,8.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Japan,0.0,36.0000410341,1,0.0,0,1.0
2024-09-04,AWS,AWS Data Transfer,US West (Oregon),0.0,0.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure Data Factory,East US,1e-05,2e-05,1,1e-05,0,1.0
2024-09-04,Microsoft,Storage Accounts,West Europe,9e-06,0.0006,1,9e-06,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Tokyo),0.0,230.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Australia,0.0,5.119116677,2,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,West US,0.00013390100000000002,0.005665999999999997,8,0.00013390100000000002,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Seoul),0.0,12.0,0,0.0,0,1.0
2024-09-04,Microsoft,Application Gateway,East US,-3.84,-480.0,1,-3.84,0,1.0
2024-09-04,AWS,AWS CloudTrail,US West (N. California),0.0,21.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure App Service,Central US,5.451958488753701,24.0,1,1.44,1,2.8395617128925528
2024-09-04,AWS,Amazon Virtual Private Cloud,EU (Frankfurt),0.0,4.863889,5,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,EU (Stockholm),0.0,2.2056843082,7,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Storage Service,EU (Frankfurt),0.0,5.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Europe,0.0,434.00104166849997,5,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,EU (Paris),0.0,1.0347471758,2,0.0,0,1.0
2024-09-04,AWS,Amazon Relational Database Service,Asia Pacific (Tokyo),0.0,0.1388888889,1,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Singapore),0.0,3.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Canada,0.0,6.0031393152,2,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,External,0.0,11.1914738152,245,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Osaka),0.0,6.0,0,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,US West (Oregon),0.0,6.5262419218,77,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,US East (N. Virginia),0.0,4793.0,0,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,US West (Oregon),0.0,2917.0,0,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machine Scale Sets,East US,0.97179160461,23.359286376718373,2,0.97179160461,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,US West (Oregon),0.0,2966.0,9,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,South America (Sao Paulo),0.0,266.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,India,0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,EU (London),0.0,2.6232990595,30,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,West US 2,0.0015512800000000002,0.0584,6,0.0015512800000000002,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Asia Pacific (Sydney),0.0,9.0,0,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,US West (N. California),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,Asia Pacific (Tokyo),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon GuardDuty,US West (Oregon),0.0,80.0,0,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,Canada Central,0.0064689984,0.351576,1,0.0064689984,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Tokyo),0.0,2.9598946452,44,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Canada (Central),0.0,226.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),EU (Frankfurt),0.0,0.0003106757,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,Asia Pacific (Mumbai),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,Africa (Cape Town),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),Asia Pacific (Sydney),0.0,0.0003017909,1,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Mumbai),0.0,8.676336772500001,49,0.0,0,1.0
2024-09-04,Microsoft,Virtual Network,West US,0.096,24.0,1,0.096,0,1.0
2024-09-04,AWS,AmazonCloudWatch,South America (Sao Paulo),0.0,157.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),Asia Pacific (Singapore),0.0,4.65135e-05,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,US East (Ohio),0.0,8.0000004992,0,0.0,0,1.0
2024-09-04,Microsoft,Virtual Network,South Central US,0.216,48.0,2,0.216,0,1.0
2024-09-04,AWS,Elastic Load Balancing,Asia Pacific (Sydney),0.0,1.0000001062,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Email Service,US West (Oregon),0.0,8.0000016754,0,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,Asia Pacific (Tokyo),0.0,6.29231e-05,2,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Osaka),0.0,0.30000000000000004,3,0.0,0,1.0
2024-09-04,AWS,Amazon DynamoDB,US West (Oregon),0.0,11.0010452579,5,0.0,0,1.0
2024-09-04,Microsoft,Virtual Network,East US,0.6714340326935013,48.0,6,0.24,1,2.797641802889589
2024-09-04,AWS,AmazonCloudWatch,EU (Stockholm),0.0,6.0222222222,2,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Asia Pacific (Seoul),0.0,103.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Seoul),0.0,0.1666666667,1,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,Asia Pacific (Singapore),0.0,0.0291995937,1,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,US East (N. Virginia),0.0,259.4756360396,8,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,US West (Oregon),0.0,3437.1132608487,147,0.0,0,1.0
2024-09-04,AWS,AWS Backup,US West (Oregon),0.0,1.44175e-05,2,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),US West (Oregon),0.0,0.0035424428,5,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,US West (N. California),0.0,6.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,Asia Pacific (Tokyo),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),US East (N. Virginia),0.0,0.3727181959,5,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Africa (Cape Town),0.0,171.0,0,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,US East (Ohio),0.0,12.1610551387,10,0.0,0,1.0
2024-09-04,AWS,CloudWatch Events,EU (Frankfurt),0.0,40.0,0,0.0,0,1.0
2024-09-04,AWS,CloudWatch Events,EU (London),0.0,28.0,0,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Asia Pacific (Melbourne),0.0,45.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),EU (Stockholm),0.0,0.0005558226,5,0.0,0,1.0
2024-09-04,AWS,CloudWatch Events,External,0.0,9.76398e-05,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,Asia Pacific (Singapore),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Africa (Cape Town),0.0,0.3986111112,3,0.0,0,1.0
2024-09-04,AWS,Amazon EC2 Container Registry (ECR),EU (Ireland),0.0,8.929659999999998e-05,6,0.0,0,1.0
2024-09-04,Oracle,COMPUTE,us-sanjose-1,0.0,-38.0,2,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Asia Pacific (Osaka),0.0,61.0,0,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machines,East US,5.241981587999056,7.855544955367089,10,0.87818404515,1,3.9889149252216414
2024-09-04,AWS,Amazon DynamoDB,US West (N. California),0.0,5.0,2,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,EU (Frankfurt),0.0,0.005040551900000001,4,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,EU (Paris),0.0,1.8612980904,1,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,EU (Ireland),0.0,56.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,EU (Frankfurt),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,EU (Stockholm),0.0,0.0004493258,3,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,United States,0.0,4695.1722415974,6,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machines,South Central US,0.0007491649500000001,0.009876285679639,2,0.0007491649500000001,0,1.0
2024-09-04,AWS,AmazonCloudWatch,EU (Frankfurt),0.0,226.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Canada (Central),0.0,0.1,1,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,EU (London),0.0,6.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,US West (Oregon),0.0,14166.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Relational Database Service,US East (Ohio),0.0,12625.000087339,7,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,External,0.0,0.0353167515,102,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,EU (Frankfurt),0.0,7.7874694937,72,0.0,0,1.0
2024-09-04,AWS,Amazon CloudFront,South America,0.0,0.0017715758,1,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,EU (Paris),0.0,614.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,South America (Sao Paulo),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,US East (N. Virginia),0.0,2.0186841703,13,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,EU (Ireland),0.0,9.0000033108,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Notification Service,US West (Oregon),0.0,28.0,3,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,Asia Pacific (Sydney),0.0,4.0,0,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machines,West US,0.00606226477,12.117174295327068,2,0.00606226477,0,1.0
2024-09-04,AWS,AmazonCloudWatch,EU (Paris),0.0,123.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,Asia Pacific (Osaka),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon DynamoDB,US East (Ohio),0.0,5.9792e-06,1,0.0,0,1.0
2024-09-04,Microsoft,Virtual Network,Central US,-0.12,-24.0,1,-0.12,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Singapore),5.0,1.1340068526,12,5.0,0,1.0
2024-09-04,AWS,Amazon Route 53,unknown,0.0,1254.0,13,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Asia Pacific (Tokyo),0.0,6.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon DynamoDB,US East (N. Virginia),0.0,5.0,1,0.0,0,1.0
2024-09-04,Microsoft,Virtual Machines,West US 2,9.6,24.0,1,9.6,0,1.0
2024-09-04,AWS,Elastic Load Balancing,EU (Ireland),0.0,1.0002941824,1,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,EU (London),0.0,15.0,0,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,Canada (Central),0.0,12.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Queue Service,Asia Pacific (Singapore),0.0,8.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Sydney),0.0,2.704194932,33,0.0,0,1.0
2024-09-04,AWS,Amazon DynamoDB,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Elastic Load Balancing,EU (London),0.0,1.0000063526,1,0.0,0,1.0
2024-09-04,AWS,Amazon Relational Database Service,US West (Oregon),0.0,4.1420421072,20,0.0,0,1.0
2024-09-04,AWS,AWS CloudTrail,EU (Frankfurt),0.0,10.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure Data Factory,West US,-8e-05,-0.00016,1,-8e-05,0,1.0
2024-09-04,AWS,AWS CloudTrail,US East (Ohio),0.0,1322.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,South America (Sao Paulo),0.0,2.091676938,17,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,East US 2,11.1450734094,263.4781780000001,2,11.1450734094,0,1.0
2024-09-04,Microsoft,Azure SQL Database,West US 2,33.0,88.0,1,33.0,0,1.0
2024-09-04,AWS,AWS Step Functions,EU (Ireland),0.0,1.49e-07,0,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,Asia Pacific (Mumbai),0.0,9.821944,9,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,South America (Sao Paulo),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Storage Service,US East (N. Virginia),0.0,63.2621656906,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,US West (Oregon),-2.0,210.8505014277,232,-2.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,Africa (Cape Town),0.0,0.876111,1,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,France Central,3.7471999999999996e-05,0.0168,1,3.7471999999999996e-05,0,1.0
2024-09-04,AWS,Amazon Elastic File System,US East (Ohio),0.0,2.4425e-06,1,0.0,0,1.0
2024-09-04,AWS,AWS Step Functions,South America (Sao Paulo),0.0,1.49e-07,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic File System,US West (Oregon),0.0,0.029166666900000002,5,0.0,0,1.0
2024-09-04,AWS,AWS Step Functions,US East (Ohio),0.0,1.14413e-05,0,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,US East (N. Virginia),0.0,9.95139,12,0.0,0,1.0
2024-09-04,AWS,AWS Key Management Service,US West (N. California),0.0,0.0013888889,1,0.0,0,1.0
2024-09-04,Microsoft,Azure Private Link,Global,0.01612903226,0.032258064516129,1,0.01612903226,0,1.0
2024-09-04,AWS,AWS Step Functions,US West (Oregon),0.0,694.010119088,1,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,North Europe,2.16e-07,0.0006,1,2.16e-07,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,US West (N. California),0.0,0.293951211,6,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Storage Service,US West (Oregon),2.0,180.6367608889,0,2.0,0,1.0
2024-09-04,AWS,AWS Key Management Service,EU (London),0.0,0.0013888889,1,0.0,0,1.0
2024-09-04,AWS,AWS Systems Manager,US East (N. Virginia),0.0,4.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,US East (Ohio),0.0,3.0,3,0.0,0,1.0
2024-09-04,Microsoft,Azure Monitor,East US,2.64602264187,26.46022641870044,1,2.64602264187,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,US West (N. California),0.0,2.0,2,0.0,0,1.0
2024-09-04,AWS,AWS Systems Manager,US West (Oregon),0.0,3190.0,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,US East (Ohio),0.0,6.5456753898999995,41,0.0,0,1.0
2024-09-04,Microsoft,Azure Machine Learning,East US 2,-0.16830422799,1.2873138660401091,2,-0.16830422799,0,1.0
2024-09-04,AWS,AWS Key Management Service,EU (Frankfurt),0.0,0.0055555556,3,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,South Central US,0.0010594704,0.047496000000000003,1,0.0010594704,0,1.0
2024-09-04,Microsoft,Storage Accounts,North Central US,0.6570569,0.032263,2,0.6570569,0,1.0
2024-09-04,AWS,Amazon GuardDuty,Asia Pacific (Singapore),0.0,47.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure Synapse Analytics,East US 2,0.4026643826,11.948497999999997,1,0.4026643826,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,External,0.0,1.8703000000000001e-06,10,0.0,0,1.0
2024-09-04,Microsoft,SQL Managed Instance,West US 2,0.0,5.0,1,0.0,0,1.0
2024-09-04,Microsoft,SQL Database,West US 2,5.53125,14.75,1,5.53125,0,1.0
2024-09-04,AWS,Amazon Elastic Container Service for Kubernetes,EU (London),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,EU (Ireland),0.0,3.0,3,0.0,0,1.0
2024-09-04,AWS,AWS Lambda,US West (Oregon),0.0,23164.7493749278,12,0.0,0,1.0
2024-09-04,AWS,AWS Secrets Manager,US East (N. Virginia),0.0,13.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Container Service,US West (Oregon),0.0,25.5048588299,91,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,Canada East,7.9e-05,0.001,1,7.9e-05,0,1.0
2024-09-04,AWS,AWS Secrets Manager,US East (Ohio),0.0,0.0055555556,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Container Service,US East (N. Virginia),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,Asia Pacific (Tokyo),0.0,9.971111,9,0.0,0,1.0
2024-09-04,AWS,AWS Secrets Manager,US West (Oregon),0.0,0.0388888889,0,0.0,0,1.0
2024-09-04,AWS,AWS Lambda,US East (Ohio),0.0,108.720426264,4,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,EU (London),0.0,2.0,2,0.0,0,1.0
2024-09-04,AWS,AWS Step Functions,Asia Pacific (Tokyo),0.0,1.49e-07,0,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,EU (Paris),0.0,2.0,2,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,Central US,3.018e-05,0.05217,9,3.018e-05,0,1.0
2024-09-04,AWS,Amazon Elastic Container Service,External,0.0,0.4067503337,27,0.0,0,1.0
2024-09-04,AWS,AWS Lambda,US East (N. Virginia),0.0,485.4707751552,4,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,East Asia,0.00010368,0.288006,1,0.00010368,0,1.0
2024-09-04,Microsoft,Key Vault,Global,-1.2e-05,-0.0006000000000000001,4,-1.2e-05,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-04,AWS,AWS Lambda,External,0.0,0.0188501906,0,0.0,0,1.0
2024-09-04,AWS,AWS Step Functions,Asia Pacific (Mumbai),0.0,2.98e-07,0,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Container Service,EU (Ireland),0.0,0.5000000745,3,0.0,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,Asia Pacific (Singapore),0.0,1.0,1,0.0,0,1.0
2024-09-04,Microsoft,Key Vault,East US,0.0,0.0,1,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,East US,0.0014155853095200184,0.078542,91,0.000679872,1,2.0821350335357516
2024-09-04,AWS,Amazon Elastic File System,EU (Frankfurt),0.0,0.3523963928,1,0.0,0,1.0
2024-09-04,AWS,AWS Key Management Service,US West (Oregon),0.0,40.0027777778,5,0.0,0,1.0
2024-09-04,Microsoft,Load Balancer,East US,-0.56866672145,-17.733344290405512,3,-0.56866672145,0,1.0
2024-09-04,AWS,Amazon Virtual Private Cloud,US West (Oregon),0.0,65.3977927189,78,0.0,0,1.0
2024-09-04,AWS,AWS Key Management Service,US East (Ohio),0.0,16.0083333334,6,0.0,0,1.0
2024-09-04,Microsoft,Storage Accounts,UK West,4.32e-07,0.0012,2,4.32e-07,0,1.0
2024-09-04,AWS,Amazon API Gateway,US West (Oregon),0.0,4127.0000002012,2,0.0,0,1.0
2024-09-04,AWS,AWS WAF,Any,0.0,0.0013888889,1,0.0,0,1.0
2024-09-04,AWS,Amazon Elastic Compute Cloud,US East (N. Virginia),0.0,22.8714079796,127,0.0,0,1.0
2024-09-04,AWS,Amazon Simple Storage Service,US East (Ohio),0.0,26.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure Kubernetes Service,East US,-2.2584,-240.0,1,-2.2584,0,1.0
2024-09-04,Microsoft,Azure ExpressRoute,South Central US,4.19,0.032258064516129,1,4.19,0,1.0
2024-09-04,Microsoft,Azure Data Factory v2,West US,-0.050416666670000006,-0.283333333333334,1,-0.050416666670000006,0,1.0
2024-09-04,Microsoft,Azure Data Factory,West US 2,-1e-05,-2e-05,1,-1e-05,0,1.0
2024-09-04,AWS,AWS Glue,US West (Oregon),0.0,0.0138888889,0,0.0,0,1.0
2024-09-04,AWS,AmazonCloudWatch,Africa (Cape Town),0.0,258.0,0,0.0,0,1.0
2024-09-04,Microsoft,Azure File Sync,Central US,0.0,0.033333333333333,1,0.0,0,1.0
2024-09-04,AWS,AWS Glue,US East (N. Virginia),0.0,0.8888888888,0,0.0,0,1.0
2024-09-05,AWS,Amazon Simple Notification Service,US East (Ohio),0.0,2.98e-07,0,0.0,0,1.0
2024-09-05,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,2.0,2,0.0,0,1.0
2024-09-05,AWS,Amazon DynamoDB,US West (N. California),0.0,10.0,1,0.0,0,1.0
2024-09-05,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Seoul),0.0,0.6333333334,5,0.0,0,1.0
2024-09-05,AWS,AWS Lambda,External,0.0,0.0004972573,0,0.0,0,1.0
2024-09-05,AWS,AmazonCloudWatch,Asia Pacific (Mumbai),0.0,3.0,0,0.0,0,1.0
2024-09-05,AWS,AWS CloudTrail,Asia Pacific (Sydney),0.0,201.0,0,0.0,0,1.0
2024-09-05,AWS,AmazonCloudWatch,EU (Stockholm),0.0,6.0111111111,1,0.0,0,1.0
2024-09-05,AWS,Elastic Load Balancing,Asia Pacific (Tokyo),0.0,7.44061e-05,2,0.0,0,1.0
2024-09-05,AWS,AWS Security Hub,Asia Pacific (Sydney),0.0,116.0,1,0.0,0,1.0
2024-09-05,Microsoft,Key Vault,Global,4e-06,0.0002,2,4e-06,0,1.0
2024-09-05,Microsoft,Storage Accounts,Central US,3.099330262889402,0.584462,11,1.3145871040000001,1,2.3576454184426576
2024-09-05,AWS,Amazon Elastic File System,Asia Pacific (Singapore),0.0,0.039112597,1,0.0,0,1.0
2024-09-05,Microsoft,Virtual Network,East US,-0.12,-24.0,1,-0.12,0,1.0
2024-09-05,AWS,Amazon Simple Storage Service,US East (N. Virginia),0.0,1763.0993072733,0,0.0,0,1.0
2024-09-05,AWS,AWS Security Hub,Canada (Central),0.0,116.0,1,0.0,0,1.0
2024-09-05,AWS,Amazon DynamoDB,US West (Oregon),0.0,193.0000000368,5,0.0,0,1.0
2024-09-05,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Osaka),0.0,0.3333333334,2,0.0,0,1.0
2024-09-05,Microsoft,Storage Accounts,West Europe,8.644589819856287e-06,0.002758,1,2.16e-07,1,2.0103697255479736
2024-09-05,AWS,AWS Lambda,US East (N. Virginia),0.0,43.5561501552,4,0.0,0,1.0
2024-09-05,AWS,Amazon Virtual Private Cloud,Asia Pacific (Sydney),0.0,1.0,1,0.0,0,1.0
2024-09-05,AWS,Amazon Simple Email Service,US West (Oregon),0.0,180.0,0,0.0,0,1.0
2024-09-05,AWS,AWS CloudTrail,Asia Pacific (Singapore),0.0,18.0,0,0.0,0,1.0
2024-09-05,AWS,Elastic Load Balancing,Asia Pacific (Sydney),0.0,5.588e-07,1,0.0,0,1.0
2024-09-05,AWS,Amazon Simple Notification Service,US West (Oregon),0.0,13.0000306452,3,0.0,0,1.0
2024-09-05,Microsoft,Storage Accounts,West US,0.000315532,-0.007388000000000001,10,0.000315532,0,1.0
2024-09-05,AWS,Amazon DynamoDB,US East (Ohio),0.0,15.0,1,0.0,0,1.0
2024-09-05,AWS,Amazon Virtual Private Cloud,Asia Pacific (Mumbai),0.0,4.0,4,0.0,0,1.0
2024-09-05,Microsoft,Virtual Machines,West US,0.72539136,0.033336,1,0.72539136,0,1.0
2024-09-05,AWS,Amazon Relational Database Service,US West (Oregon),2.536949713780314,28909.6967290036,22,1.0,1,2.536949713780314
2024-09-05,Microsoft,Azure App Service,South Central US,0.0,0.032256,1,0.0,0,1.0
2024-09-05,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Sydney),0.0,1.4027525982,26,0.0,0,1.0
2024-09-05,AWS,Amazon Virtual Private Cloud,External,0.0,0.0006647157,9,0.0,0,1.0
2024-09-05,AWS,AWS X-Ray,US West (Oregon),0.0,497.0,0,0.0,0,1.0
